id;COT Carbone Organique Total;Antimoine (Sb);Arsenic (As);Baryum (Ba);Cadmium (Cd);Chrome (Cr);Cuivre (Cu);Mercure (Hg);Molybdene (Mo);Nickel (Ni);Plomb (Pb);Selenium (Se);Zinc (Zn);Benzo(a)pyrene;HAP (EPA) - somme;BTEX total;Hydrocarbures totaux C10-C40;Somme 6 PCB;Somme 7 PCB (Ballschmiter);Antimoine cumule (var. L/S);Arsenic cumule (var. L/S);Baryum cumule (var. L/S);Cadmium cumule (var. L/S);Chrome cumule (var. L/S);Cuivre cumule (var. L/S);Mercure cumule  (var. L/S);Molybdene cumule (var. L/S);Nickel cumule (var. L/S);Plomb cumule (var. L/S);Selenium cumule (var. L/S);Zinc cumule (var. L/S);Chlorures cumule  (var. L/S );COT cumule (var. L/S);Fluorures cumule  (var. L/S);Fraction soluble cumule  (var. L/S);Indice  phenol cumule (var. L/S);Sulfates cumule (var. L/S);Filiere d'evacuation resultats bruts;Filiere d'evacuation resultats lixiviation;Filiere d'evacuation finale;sam_ctime;sam_comment;ctx_name;ctx_ouvrage;ctx_timestamp;ctx_x;ctx_y;ctx_z;ctx_tech_depth_high;ctx_tech_depth_low;g;ctx_barcode;ctx_pid;real_tech_depth;elements_declassant;pred_glm_moy_Zn_ XRF;pred_glm_med_Zn_ XRF;pred_glm_30p_Zn_ XRF;pred_glm_70p_Zn_ XRF;pred_glm_moy_che_conduc_new;pred_glm_med_che_conduc_new;pred_glm_30p_che_conduc_new;pred_glm_70p_che_conduc_new;pred_glm_moy_ch_chlorure_new;pred_glm_med_ch_chlorure_new;pred_glm_30p_ch_chlorure_new;pred_glm_70p_ch_chlorure_new;pred_glm_moy_che_fluorures_new;pred_glm_med_che_fluorures_new;pred_glm_30p_che_fluorures_new;pred_glm_70p_che_fluorures_new;pred_glm_moy_S_ XRF;pred_glm_med_S_ XRF;pred_glm_30p_S_ XRF;pred_glm_70p_S_ XRF;pred_glm_moy_Cl_ XRF;pred_glm_med_Cl_ XRF;pred_glm_30p_Cl_ XRF;pred_glm_70p_Cl_ XRF;pred_glm_moy_Pb_ XRF;pred_glm_med_Pb_ XRF;pred_glm_30p_Pb_ XRF;pred_glm_70p_Pb_ XRF;pred_glm_moy_Cu_ XRF;pred_glm_med_Cu_ XRF;pred_glm_30p_Cu_ XRF;pred_glm_70p_Cu_ XRF;pred_glm_moy_Cr_ XRF;pred_glm_med_Cr_ XRF;pred_glm_30p_Cr_ XRF;pred_glm_70p_Cr_ XRF;pred_glm_moy_Ba_ XRF;pred_glm_med_Ba_ XRF;pred_glm_30p_Ba_ XRF;pred_glm_70p_Ba_ XRF;pred_glm_moy_As_ XRF;pred_glm_med_As_ XRF;pred_glm_30p_As_ XRF;pred_glm_70p_As_ XRF;pred_glm_moy_Ni_ XRF;pred_glm_med_Ni_ XRF;pred_glm_30p_Ni_ XRF;pred_glm_70p_Ni_ XRF;pred_glm_moy_Se_ XRF;pred_glm_med_Se_ XRF;pred_glm_30p_Se_ XRF;pred_glm_70p_Se_ XRF;che_sulfates_comp_trees;ch_chlorure_comp_trees;ch_ph_comp_trees;S_ XRF_comp_trees;Mo_ XRF_comp_trees;Sb_ XRF_comp_trees;Ba_ XRF_comp_trees;Se_ XRF_comp_trees;Cl_ XRF_comp_trees
04SEB_TE10_36.31-35.31;<1000;<0.5;1.1;23;<0.1;2.5;4.7;<0.05;<1.0;1.8;1;<1.0;5.3;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;1.2;0 - 0.001;0 - 0.02;0 - 0.02;0 - 0.0003;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.05;0.7;22;14;8;3900;0 - 0.1;1900;ISDI;ISDI;ISDI;1,56E+12;;04SEB_TE10;04SEB;2019-07-03T07:12:20.000Z;1665257.958;8194238.149;55.31;36.31;35.31;SO;;0.0;Carrotier; ;1.320312465981762;1.3707259877382945;-0.6682631537779019;3.3749133460118834;737.9563604947609;734.559096247744;677.8428750218551;793.9600169064986;2272.5357855637685;1.8056797703633527;0.9316873792716872;3.7367175491526647;0.7661677603124688;0.7656338137204017;0.19210499362241834;1.328272751623928;21.503035399732767;4.41880297367217;1.9670012432422093;9.686841578205732;1.1393536185972863e+37;17.570090366905223;4.97923114266772;43.62335241984538;34791.43409274287;0.9919581350923358;0.642545782285313;1.8043901970896945;6.793399968247227;3.1576727319639133;1.6627873376513802;5.558284031273156;6.95911697273162;2.58947731388073;1.3980983008830168;4.926840915582328;11.29964059396152;7.703584097171401;4.924206470488016;11.809707633105061;0.8015115508869403;0.7744274492917521;0.2185073539537752;1.369670218013909;2.841164154323162;2.802212521730382;2.0254054133658896;3.6226857323532258;1.3180208827649618;0.6837493558357859;0.32309994260170155;1.2729448966340036;69.8;4.666666666666667;7.215;1467.333333333333;0.34304;0.19243333333333326;48.8525;0.8305;338.4492
04SEB_TE10_35.31-34.31;1300;<0.5;8.4;50;<0.1;14.0;16;<0.05;6.8;6;2.9;<1.0;18;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;1.3;0.002;0 - 0.02;0.02;0 - 0.0003;2.3;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.02;21;11;6;4700;0 - 0.1;2300;TN+;SEMPIN;TN+;1,56E+12;Passage gris foncé à noir entre 34,81 et 34,71 m ngf (20,5 à 20,6 m de profondeur) ;04SEB_TE10;04SEB;2019-07-03T07:12:20.000Z;1665257.958;8194238.149;55.31;35.31;34.31;SB;;0.0;Carrotier;Molybdene (Mo);9.489035483638947;9.522703833938252;7.806773455643972;11.103547983721018;872.2090240173525;868.5760480665426;786.9684731735222;955.448280734239;279477.769938608;2.4533353615970586;1.217767402928553;5.707151212942001;0.7248989047938071;0.7242235030309019;0.18192693465722345;1.2508690941730631;989.2981548372132;5.506295385882185;0.6951540062189813;38.4053074066274;2.1397863284801965e+48;2196.3405803069927;293.4503688212763;8419.456022082406;25.316010388538594;1.2374798473422683;0.7443199827572827;2.2999339098191616;18.741373898748613;7.989068916443442;4.4141316410369615;13.455287057550619;20.87889542775314;6.84686351221299;3.936804672754697;11.645303620922553;57.3931853304014;7.5408856223729535;4.634009043814789;12.060227662277214;4.116685156905425;4.125883573393699;3.267553611590213;5.006569527122778;3.674088107861277;3.7120378891353134;2.5726591019418352;4.80063590747984;1.2659262473852422;0.6712724251549547;0.30167371088527045;1.2728575070282768;33.300000000000004;4.666666666666667;7.12;0.0;2.5750000000000006;0.720475;56.693822;4.50370275;617.0184629411766
04SEB_TE10_34.31-33.31;<1000;<0.5;7.9;3.7;<0.1;9.6;1;<0.05;5;4.2;2.8;<1.0;7.9;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0.17;0.001;0 - 0.02;0 - 0.02;0 - 0.0003;1.9;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.02;11;0 - 10;6;2400;0 - 0.1;1400;TN+;SEMPIN;TN+;1,56E+12;;04SEB_TE10;04SEB;2019-07-03T07:12:20.000Z;1665257.958;8194238.149;55.31;34.31;33.31;SB;;0.0;Carrotier;Molybdene (Mo);11.218958170420773;11.208645096085265;9.952596302222991;12.450808591092418;443.2420573199231;443.0875388729492;395.9992317549041;491.1443521824965;17932.67831982282;1.8446302717761651;0.9489358993745641;3.9137572056302266;0.7269655038216829;0.7163162794021409;0.1450131633485939;1.3120969851000366;728.4120058821683;42.245340642837604;10.821653517804286;156.6779396620966;6.28436875302996e+44;131.68549530517728;22.225060935308047;402.2855125070894;34.09208355777286;1.5199491241451482;0.8595171900762488;2.9341562098251446;4.7916917296907044;1.9170126446837663;1.0294409701688934;3.3740154313392146;8.181933580570202;1.6380872387969505;0.9496021684843678;2.7985984966972817;13.702702177838965;9.375174562026897;5.497435705959761;14.916703810195939;4.507989228723226;4.495417746777375;3.727523226142544;5.279487502604146;4.3731703731444735;4.3570136027866475;3.5086316337453765;5.218054779801777;3.254893961925426;1.4950864455952495;0.857224546157668;2.4281268969249763;69.25;4.004;7.376666666666668;3830.410357894737;2.5750000000000006;0.720475;81.99266666666666;4.50370275;617.0184629411766
04SEB_TE10_33.31-32.31;<1000;<0.5;2.1;5.5;<0.1;8.2;1.9;<0.05;1.3;2.3;2.1;<1.0;6.1;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0.56;0 - 0.001;0 - 0.02;0 - 0.02;0 - 0.0003;0.55;0 - 0.05;0 - 0.05;0.12;0 - 0.02;12;0 - 10;4;6300;0 - 0.1;3600;ISDI;ISDI+;ISDI+;1,56E+12;;04SEB_TE10;04SEB;2019-07-03T07:12:20.000Z;1665257.958;8194238.149;55.31;33.31;32.31;SB;;0.0;Carrotier;Molybdene cumule (var. L/S)!Selenium cumule (var. L/S)!Fraction soluble cumule  (var. L/S)!Sulfates cumule (var. L/S);7.011669245632057;7.0216073189989565;5.908904975809687;8.111454662675504;840.9183341177876;836.8598552824175;790.0089626204443;889.1983317896304;6163.840302537329;1.648627288854394;0.9020517121408252;3.3679234520259853;0.4312148348800568;0.43112850942805336;-0.1436182424624814;0.9591275611424168;338.90374545896213;72.52602069681849;30.205894578032986;162.62412155353118;7.04954890737665e+31;9.486583577751928;2.5899867223151407;23.32212636676909;2211.4778320170526;1.1154410972744873;0.688208161658283;2.1046451309515923;5.846136735947372;1.9891961658920816;1.1185629309058427;3.527281055649662;13.352696557732092;1.5193960178940664;0.8728172797757973;2.576213566138812;12.945664637003592;5.496553709438166;3.3215525756248523;8.811066765988583;1.879677443762485;1.8697386462864944;1.2855387592729923;2.4962191573650854;2.6412323783452414;2.6463821380530925;1.80749175202306;3.4445281926972724;2.185273647159979;1.3813317583697542;0.7782771566932902;2.261505073291676;69.25;4.004;7.305;0.0;0.94936;2.0104414;448.196;1.51717785;617.0184629411766
04SEB_TE10_32.31-31.31;<1000;<0.5;7.3;3.9;<0.1;11.0;1.4;<0.05;1.6;4.9;2.8;<1.0;9.8;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0.28;0 - 0.001;0 - 0.02;0 - 0.02;0.0003;0.27;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.02;140;11;7;4900;0 - 0.1;2500;ISDI;ISDI+;ISDI+;1,56E+12;;04SEB_TE10;04SEB;2019-07-03T07:12:20.000Z;1665257.958;8194238.149;55.31;32.31;31.31;SB;;0.0;Carrotier;Fraction soluble cumule  (var. L/S)!Sulfates cumule (var. L/S);10.985534330188065;10.898403732014911;9.87334511464118;12.039975590144898;1341.5239483329774;1333.380632686302;1236.5637140810272;1431.2923453108276;35408.72240788654;2.944353251350212;1.3901663265844095;7.61734782874438;0.8149546997840061;0.8349166617102467;0.2926494607732277;1.3604029262807456;752.1668446869826;85.34220852235832;25.329197705172767;260.5232361949575;1.738377187377481e+33;289.4326523224827;55.929516641267824;945.1974443227383;278.3123169351575;1.491013652880644;0.8493856935173913;2.9266093855571578;29335.078836169032;2.1162034287247344;1.1409704560034264;3.6692015714222537;3594113.968006586;1.8542179413883355;1.0655322998149848;3.362657936850772;40.670293223210095;9.167270654742596;5.729005622552212;13.5843798016677;4.268588902707943;4.259637440645268;3.548091730038494;4.958222444529395;4.561852031450356;4.5616307559661315;3.7891852606095116;5.362409655541418;2.179800233742073;1.3258641671505875;0.7741846540369508;2.123787171211605;33.300000000000004;42.675;7.44;4600.666666666667;2.70264378;0.9146666666666666;48.8525;0.2558;540.8333333333333
04SEB_TE10_31.31-30.31;5000;0.6;7.5;24;<0.1;21.0;5.2;<0.05;5.8;12;4.5;<1.0;23;<0.050;n.d.;n.d.;34.8;n.d.;n.d.;0 - 0.05;0 - 0.05;0.18;0 - 0.001;0 - 0.02;0 - 0.02;0.0004;1.1;0.21;0 - 0.05;0 - 0.05;0.02;280;20;10;27000;0 - 0.1;16000;TN+;SEMPIN;TN+;1,56E+12;;04SEB_TE10;04SEB;2019-07-03T07:12:20.000Z;1665257.958;8194238.149;55.31;31.31;30.31;SBa;;0.0;Carrotier;Molybdene (Mo);13.753958029699245;13.718091864013395;12.137649923271935;15.376226284511025;4268.897230135428;4260.176054366353;4037.109485773509;4465.288904688302;21033.2319809758;5.166032319964023;2.191072503668149;14.71865945421454;1.2750135716151578;1.2550966278462603;0.6199163981726329;1.9020345105196048;567708.2361258224;41682.576494970985;11510.554924543467;145135.75452789743;1.202991714608772e+29;2630.3284861264674;346.59131637826533;9483.076364591541;452.6416409834368;2.0361079032423843;1.155152030803391;4.29703490325454;10.137977410836733;3.8893447479976575;2.2998353708065475;6.5143355598102;284.68144627112645;4.310762135606695;2.2504145479614084;7.970721737264907;37.46626583633177;18.51495974201786;9.1188359845865;36.52436073732243;5.18994586202167;5.170914222565218;4.496205638334797;5.833698638909285;7.876572295329052;7.8610684018525;7.07521840291113;8.69308237023042;2.045292355595301;1.2256174739585672;0.6860621137306531;2.1447525756879253;69.25;42.675;9.176666666666668;34656.666666666664;2.9145757333333333;1.004;107.3;0.2558;34.82908
04SEB_TE10_30.31-29.31;2000;<0.5;4.5;5.8;<0.1;14.0;2.2;<0.05;2;6.9;2.9;<1.0;12;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0.13;0 - 0.001;0 - 0.02;0 - 0.02;0.0004;0.41;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.02;220;15;10;2100;0 - 0.1;1500;ISDI;ISDI;ISDI;1,56E+12;;04SEB_TE10;04SEB;2019-07-03T07:12:20.000Z;1665257.958;8194238.149;55.31;30.31;29.31;SBa;;0.0;Carrotier; ;10.366012439411927;10.335947198141014;9.447659035324007;11.257080920292275;1200.3018990652445;1178.4542499797012;993.6718322539688;1379.7532192292606;2369.7191805421257;2.6274585890884143;1.2737522513239279;6.189601731660695;1.0267892326677914;1.013810458381144;0.4782612381785619;1.5605166442150185;154.2159344734363;12.581184181590245;5.662819649124159;28.649837671190863;3.328124397904895e+27;10.423477833599373;2.5498265345682114;25.57442318379447;128.356331402434;1.3293760513875654;0.7828349586973514;2.6179736634439363;6.304481728824854;1.9981061920700924;1.1658292321756991;3.4224340666687385;5.5070348022762525;2.358274291820481;1.291530305452704;4.321084625723467;18.6668826179288;12.425620658313965;7.820105751735699;18.985038948046746;2.9801741904914105;2.9804739010989145;2.4158598046828583;3.5770954506456354;5.760072826629816;5.7758491279560875;4.943059149691517;6.565177445692727;2.4856766140845363;1.2459987355742501;0.6890526152637044;1.9973668023838904;33.300000000000004;42.675;7.376666666666668;2213.052333333333;2.70264378;0.9146666666666666;24.926666666666666;0.2558;283.8333333333333
04SEB_TE10_29.31-28.31;1900;<0.5;4.6;11;<0.1;11.0;3;<0.05;2.3;6.9;2.1;<1.0;9.2;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0.47;0.001;0 - 0.02;0 - 0.02;0 - 0.0003;0.32;0.15;0 - 0.05;0 - 0.05;0.06;18;0 - 10;6;12000;0 - 0.1;8800;ISDI;ISDI+;ISDI+;1,56E+12;;04SEB_TE10;04SEB;2019-07-03T07:12:20.000Z;1665257.958;8194238.149;55.31;29.31;28.31;SBa;;0.0;Carrotier;Fraction soluble cumule  (var. L/S)!Sulfates cumule (var. L/S);5.9980899219240165;6.010394379774736;4.892628173193686;7.066146372446983;1025.38116355022;1026.62571679004;868.3736654475888;1182.8093852605764;535965.1529339801;3.0509383381776507;1.4395155027869548;7.4567658983763385;0.7924754360507515;0.7654393951817693;0.20005903610594847;1.3789987522425882;2823.33696951098;144.48086479140582;42.028424850434156;537.3062579669657;5.326207448823861e+36;25.02087278547648;5.847669375841904;69.71990441553673;21.1926965826544;1.2980006928905383;0.7816459264347516;2.5252366518395464;7.68167227991584;1.6133515994831282;0.8858580841269073;2.815578821168009;6.496652303544551;2.355997187331235;1.36359073631324;3.967951990505875;14.757124366798825;8.035314261103409;3.931807383070956;14.390142161259732;2.7473084080730272;2.7657140654302093;2.138580481715012;3.3612146297722583;4.640953009860938;4.662821026455093;3.8343275173254985;5.452582466352576;1.8365110096080544;1.1896381267029459;0.6472078471918237;1.9611192124081944;33.300000000000004;4.666666666666667;7.02;396600.0;1.165;0.8856666666666667;1202.87;0.049;617.0184629411766
04SEB_TE10_28.31-27.31;<1000;<0.5;4.1;9.8;<0.1;4.6;5.2;<0.05;1.6;6.5;1.2;<1.0;3.5;<0.050;0.065;n.d.;<20.0;n.d.;n.d.;0.06;0 - 0.05;0.47;0.002;0 - 0.02;0 - 0.02;0 - 0.0003;0.44;1.4;0 - 0.05;0 - 0.05;0 - 0.02;12;0 - 10;3;23000;0 - 0.1;13000;ISDI;ISDND;ISDND;1,56E+12;;04SEB_TE10;04SEB;2019-07-03T07:12:20.000Z;1665257.958;8194238.149;55.31;28.31;27.31;SB;;0.0;Carrotier;Nickel cumule (var. L/S);-3.2005935922545032;-3.190101824405571;-5.690196226572821;-0.6686533711871216;2806.8426156109554;2796.2906420073714;2594.580455087589;3009.0940738522695;6717.590745976737;4.308307943150635;1.8281008573232471;12.406777790663087;1.7790239574432432;1.849837502170758;-0.5800998307298455;4.126071929733639;1921146.7330223045;37248.9673750042;6826.8183801662435;200354.5433057716;5.398674285840644e+24;95.6386568703914;17.371463573976428;269.6475940397575;28.86196809532807;1.0547568887415957;0.6579691130194972;1.8463045010985373;3.2614411771641807;1.0257633688146228;0.4795766348153777;2.1015436081061765;81.26797899069777;2.512481151788253;1.5175127565479116;4.212240554954864;2441.875933092545;143.5453411245146;16.201261715031062;1016.9640711602228;1.8463388932976432;1.8026297608164907;1.0807840804354467;2.6123470424229254;4.21637424945944;4.199725820361069;2.9644490090423417;5.501478678956532;1.7295479724519371;1.0787273521131988;0.5869836072283423;1.8027915805552843;69.25;4.004;7.376666666666666;396600.0;1.165;0.8856666666666667;1202.87;0.049;288.76975
04SEB_TE10_27.31-26.31;<1000;<0.5;4.3;8;0.1;4.5;4.8;<0.05;1.4;8.6;1.2;<1.0;4;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0.06;0 - 0.05;0.51;0.004;0 - 0.02;0 - 0.02;0 - 0.0003;0.49;1.5;0 - 0.05;0 - 0.05;0 - 0.02;18;0 - 10;3;18000;0 - 0.1;11000;ISDI;ISDND;ISDND;1,56E+12;;04SEB_TE10;04SEB;2019-07-03T07:12:20.000Z;1665257.958;8194238.149;55.31;27.31;26.31;SB;;0.0;Carrotier;Nickel cumule (var. L/S);-1.1730245100040286;-1.0916958323523405;-4.098622073336241;1.820891784243924;2016.2587834182648;2014.3659152950754;1906.9017636458937;2120.8364902874177;251925.9846648929;4.319049219528137;1.857663060183744;12.480877434069832;1.8972769009818484;1.898373134075815;-0.7161536092925407;4.428838923064079;253709.5084619121;4189.048270634385;708.7799489409247;23405.287176218986;2.7919197435018177e+34;86.01833539340015;19.388858114039394;244.47296477606056;30.355297144429606;1.1543275126223884;0.6991022688625399;2.1075009024390385;8.13585312038639;0.8215946165818809;0.3098215154893195;1.9573967584765959;23.582607273697036;2.5712081652702343;1.5446630362005789;4.3843777333368;3237.759907043483;185.67546482169084;17.867324478654687;1319.6871483632472;2.000741579131741;2.01798541741376;1.0542182898172583;2.9825956960054265;5.2072425267301705;5.183408936829927;3.4861327555050563;6.892220682841868;1.8035792078054267;1.0216301366675506;0.5502735175527557;1.7527916256816918;69.25;4.666666666666667;7.376666666666666;396600.0;4.304749999999999;0.8856666666666667;1202.87;0.56488;288.76975
04SEB_TE10_26.31-25.31;<1000;<0.5;4.1;48;<0.1;5.9;7.8;<0.05;1.8;5.4;1.9;<1.0;6.5;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0.49;0 - 0.001;0 - 0.02;0 - 0.02;0 - 0.0003;0.24;0.25;0 - 0.05;0 - 0.05;0 - 0.02;16;12;4;24000;0 - 0.1;15000;ISDI;SEMPIN;SEMPIN;1,56E+12;;04SEB_TE10;04SEB;2019-07-03T07:12:20.000Z;1665257.958;8194238.149;55.31;26.31;25.31;SB;;0.0;Carrotier;Fraction soluble cumule  (var. L/S)!Sulfates cumule (var. L/S);-0.8153107140091206;-0.7889645062511719;-2.698188117775489;1.2041833853012671;2555.883736074103;2558.1043305781727;2411.000131663605;2693.3843980878282;11928.380877634234;3.3116164394144505;1.5918067496376085;8.070233003210246;0.6557805889099754;0.6085417703202907;-0.11979900532739092;1.3619406880929754;99258.54785703873;14032.530625512707;4557.203649315582;41903.15113122502;1.6070319061065515e+26;33.26025930895168;7.458558503356074;88.18980711848616;38.59443061185985;1.0512308615036758;0.6732577412206591;1.9168308600122643;17.209977587661154;2.447313149447884;1.3348201822166907;4.281943880232995;31.677378708604497;3.1307218831667285;1.9047553387467029;5.189940719248922;29.674638797523322;12.712881373457305;5.400866103248603;27.705325866560983;2.087690496666756;2.067253878446501;1.4403016912788578;2.698460371839305;4.1623397156808295;4.181310108462416;3.3990751771341814;4.949227958967389;1.6324185875169464;0.9887114696362084;0.5286601352482743;1.6978452365158223;69.25;8.71;7.0233333333333325;263533.33333333326;1.165;0.8856666666666667;584.6333333333333;0.56488;617.0184629411766
04SEB_TE10_25.31-24.31;<1000;<0.5;4.5;14;<0.1;7.6;17;<0.05;2.6;3.8;2.2;<1.0;9.1;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0.41;0 - 0.001;0 - 0.02;0 - 0.02;0 - 0.0003;0.6;0.15;0 - 0.05;0 - 0.05;0 - 0.02;16;0 - 10;9;17000;0 - 0.1;11000;ISDI;SEMPIN;SEMPIN;1,56E+12;;04SEB_TE10;04SEB;2019-07-03T07:12:20.000Z;1665257.958;8194238.149;55.31;25.31;24.31;SB;;0.0;Carrotier;Fraction soluble cumule  (var. L/S)!Sulfates cumule (var. L/S);0.8967397351835514;1.0107736883494276;-1.277836212225444;3.1553204810240585;1815.5590375726601;1820.2252597284566;1709.3664451562188;1918.779713155908;5878.810880496077;2.0257409672035105;1.0745146253174265;4.504983117155901;0.9746295931659092;1.0236501805747469;0.4179670970378039;1.6479863136707835;3902.7375506796084;727.6593376516928;227.333285708624;2057.739664152912;1.796745290353547e+44;21.36653759128312;4.480959509910768;56.52742257529111;18.605006628993173;0.966451105683766;0.6154752116920084;1.6858219006753032;27772.078256116278;4.852065967354871;2.6990997897293667;8.345988105409994;17.712970174608753;7.294044111188308;3.922674751384248;13.560780612616398;33.346029443661806;13.636891513684326;7.661789040563357;23.83948507684628;2.070634562393719;2.07533862627468;1.304285056693762;2.8014017376987126;4.311936448476472;4.319233890373896;3.464421085917457;5.143227703005089;1.6900402342190477;0.9891116244684288;0.5137218691345787;1.7308136934597462;33.300000000000004;8.71;7.376666666666666;34656.666666666664;0.94936;1.004;107.3;0.049;445.15
04SEB_TE10_24.31-23.31;5900;<1.0;4.6;5.5;<0.2;6.1;1;<0.05;4.2;2.8;1.7;<2.0;5.5;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0.47;0 - 0.001;0 - 0.02;0 - 0.02;0 - 0.0003;1.2;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.02;110;12;13;4700;0 - 0.1;2200;TN+;ISDI+;TN+;1,56E+12;;04SEB_TE10;04SEB;2019-07-03T07:12:20.000Z;1665257.958;8194238.149;55.31;24.31;23.31;MC;;0.0;Carrotier;Molybdene (Mo);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33.300000000000004;42.675;7.376666666666666;0.0;0.94936;1.004;20.61;0.2558;283.8333333333333
04SEB_TE10_23.31-22.31;3500;<0.5;4.4;68;0.1;4.8;1.4;<0.05;8.6;3.1;0.9;<1.0;3.8;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0.46;0.002;0 - 0.02;0 - 0.02;0 - 0.0003;3.7;0 - 0.05;0 - 0.05;0 - 0.05;0.5;200;0 - 10;15;4000;0 - 0.1;2400;TN+;SEMPIN;TN+;1,56E+12;;04SEB_TE10;04SEB;2019-07-03T07:12:20.000Z;1665257.958;8194238.149;55.31;23.31;22.31;MC;;0.0;Carrotier;Molybdene (Mo);3.7945557881395833;3.808183984408597;3.0458001659231173;4.566464314287962;1475.2127696364255;1456.8885050340325;1306.291525339837;1626.2352921708045;8467809.598559266;3.836557160203851;1.7297145681744603;9.908690608908607;1.4680554896992355;1.4574513290011084;0.9199312329491424;2.0421300024042957;61.62113990734716;14.545180443192995;5.996714890414338;36.590353524878466;1.0979417423316371e+24;18.4511665462692;3.887204746729524;49.15677305498981;378.64254281551285;1.1403972796255952;0.6957240436709675;2.200298447620745;6.8831522827373774;1.628723360401385;0.9164359816735621;2.791096518048973;5.967656192780519;2.1859619656559603;1.0329135795033535;4.182384136043532;53.59019926884049;37.705193936496755;24.751378360071946;57.02748189688989;2.178959737706609;2.1894822718750517;1.56786872094234;2.8070729633533453;4.893171420021712;4.894275576812253;3.772823211526087;6.005819747922392;1.5204068404990776;0.8907008344626018;0.4811886550268138;1.5293608772960274;69.25;42.675;7.168571428571429;0.0;2.5750000000000006;0.720475;81.99266666666666;4.50370275;1013.5486333333333
04SEB_TE10_22.31-21.31;3200;<0.5;2.2;6.8;0.1;4.2;6.1;<0.05;1.8;2.3;0.9;<1.0;3.7;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0.38;0 - 0.001;0 - 0.02;0 - 0.02;0.0005;0.3;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.02;270;11;14;7400;0 - 0.1;2900;ISDI;ISDI+;ISDI+;1,56E+12;;04SEB_TE10;04SEB;2019-07-03T07:12:20.000Z;1665257.958;8194238.149;55.31;22.31;21.31;MC;;0.0;Carrotier;Fluorures cumule  (var. L/S)!Fraction soluble cumule  (var. L/S)!Sulfates cumule (var. L/S);1.2438948401947325;1.291076499367413;0.23219943550802435;2.3196828536861096;2504.6614187675946;2489.940350971613;2278.066800055143;2716.453916186888;95795.04596892893;3.828833213155148;1.7171942643059206;10.52121915300332;1.364082001239182;1.3581730772599507;0.7840859065770869;1.9409992844741384;4545.48980987185;120.56301323448058;26.17901293496772;511.4162497135218;6.76157413165001e+52;27.517096587348057;5.680417073567332;76.8913995646985;30.19681262903192;0.981429768582808;0.6326588908034788;1.8100553567591804;21.272328764677702;1.7761709635592091;1.0062438459042788;3.011752948340679;671.0522858581472;3.2098136504739982;1.4589760581756497;6.552158020843315;24.033796974613644;16.71611332144095;10.00914698687033;26.367037047686143;1.1249421550503624;1.111184996738925;0.5479642710431873;1.6979522875377258;4.358441491870732;4.362185313090871;3.353835345036374;5.406592299669748;2.681361214047804;0.8630425295755764;0.4486830647882066;1.4582188976299308;33.300000000000004;42.675;6.8933333333333335;0.0;2.70264378;0.9146666666666666;106.94494418181816;0.2558;461.66666666666674
